"subject_id","tef10_score","behavior.practice_mean_rt","behavior.practice_acc","behavior.magnitude_mean_rt","behavior.magnitude_acc","behavior.parity_mean_rt","behavior.parity_acc","behavior.practice_sd_rt","behavior.magnitude_sd_rt","behavior.parity_sd_rt"
"npt-experiment-2025-11-05-18-17-29",1.7,546.638782165021,0.8,567.660753690769,0.75,546.234675996711,0.769230769230769,81.3218199785449,90.1117570992022,100.901270153253
