"subject_id","tef10_score","behavior.practice_mean_rt","behavior.practice_acc","behavior.magnitude_mean_rt","behavior.magnitude_acc","behavior.parity_mean_rt","behavior.parity_acc","behavior.practice_sd_rt","behavior.magnitude_sd_rt","behavior.parity_sd_rt"
"npt-experiment-2025-11-05-16-21-42",1.33333333333333,521.904569039402,0.888888888888889,512.526680238964,0.916666666666667,543.878799773281,1,116.762897760573,68.143861149853,105.391108545457
