"subject_id","tef10_score","behavior.practice_mean_rt","behavior.practice_acc","behavior.magnitude_mean_rt","behavior.magnitude_acc","behavior.parity_mean_rt","behavior.parity_acc","behavior.practice_sd_rt","behavior.magnitude_sd_rt","behavior.parity_sd_rt"
"npt-experiment-2025-11-05-18-04-45",2.3,545.350301646568,1,597.437135492353,0.888888888888889,558.833286774886,0.823529411764706,81.6849081718733,95.5825594086905,79.9562850822125
