"subject_id","tef10_score","behavior.practice_mean_rt","behavior.practice_acc","behavior.magnitude_mean_rt","behavior.magnitude_acc","behavior.parity_mean_rt","behavior.parity_acc","behavior.practice_sd_rt","behavior.magnitude_sd_rt","behavior.parity_sd_rt"
"npt-experiment-2025-11-05-11-38-41",2.22222222222222,562.415252928435,0.714285714285714,556.218275632663,0.714285714285714,517.076014997466,0.916666666666667,84.7890507532894,92.0420940069951,83.9332730572809
