"subject_id","tef10_score","behavior.practice_mean_rt","behavior.practice_acc","behavior.magnitude_mean_rt","behavior.magnitude_acc","behavior.parity_mean_rt","behavior.parity_acc","behavior.practice_sd_rt","behavior.magnitude_sd_rt","behavior.parity_sd_rt"
"npt-experiment-2025-11-05-17-47-13",1,555.923148925121,0.857142857142857,523.37376401725,0.928571428571429,540.240167597898,1,107.270890387463,74.0065345351193,84.951068048044
